topic,rank,representativeness_score,keywords,country,doc_id,heading_context,bertopic_text,original_text
4,4,0.7331876325937975,"competency, design, knowledge, progression, skill, ethical, ethic, expect, social, aspect, mindset, apply",unknown,policy_ai_competency_framework_for_students,5.7 Guiding the cohort-based design and organization of pedagogical activities,guide design organization pedagogical guide design organization pedagogical creation aspect cfs pedagogical nurture value mindset nature build social emotional social construction social interaction ethic abstract principle regulatory rule practical study critical evaluation contextual collaborative technique represent domain blend construction conceptual knowledge authentic real basis construct knowledge schema technique transferable inquiry value ethic underlying design simulate engineering project life cycle realize practise engineering thinking foster integrate skill design organize allow ,"Guiding the cohort-based design and organization of pedagogical activities 5.7 Guiding the cohort-based design and organization of pedagogical activities

understanding, application and creation of different aspects of the AI CFS, it is also important to consider the domain-specific needs for pedagogical practices: - The nurturing of human-centred values and mindset, by nature, is built upon social and emotional learning processes, and requires conflict-based opinion-taking, social construction and social interactions. - The learning of ethics is a process of understanding abstract principles and regulatory rules through practical

case studies, scenario-based critical evaluations, contextual application and collaborative rule-making. - AI techniques and applications represents a domain that seamlessly blends the practice-oriented construction of conceptual knowledge on AI with authentic taskbased application, and requires real AI tools as the basis for constructing knowledge schema on"
4,5,0.7242235943281943,"competency, design, knowledge, progression, skill, ethical, ethic, expect, social, aspect, mindset, apply",unknown,policy_ai_competency_framework_for_teachers,3.3.2 Progression level 2: Deepen,progression progression competency expect demonstrate proficiency integrate focus accountability safe responsible entail adhere local uphold safety privacy critically assess ethical implication expect champion equity inclusion diversity design decision ethical skill evaluate apply incorporate pedagogical strategy enrich professional organization reach mastery competency expect demonstrate accountability determination proper deployment implies critical mindset capacity facilitate decision claim substitute decision essential ethical rule safe responsible privacy intellectual property legal provi,"Progression level 2: Deepen 3.3.2 Progression level 2: Deepen

At the 'Deepen' level of AI competency, teachers are expected to demonstrate proficiency in integrating AI into educational practices with a focus on human accountability as well as ensuring safe and responsible use of AI tools. This entails adhering to national and local policies, upholding the safety, privacy and rights of stakeholders, and critically assessing AI tools for ethical implications. Teachers are expected to champion equity, inclusion and diversity, and understand how AI design decisions impact ethical use. Furthermore, at this level, teachers should have the skills to identify, evaluate, select and apply AI tools to enhance teaching and learning practices. They must also be adept at incorporating human-centred pedagogical strategies and use AI to enrich their professional development and peer-learning within their organizations. Teachers who have reached this mastery level of AI competencies at this level are"
5,1,0.5140454129409675,"child, sexual, council, recommender, act, abuse, convention, protection, regulation, parent, europe, safety",ireland,policy_oco_ai_policy_spotlight_report,Recommendations and guidance on the digital environment and AI,recommendation guidance environment share potential note public authority proactive regulation prompt alternative innovation developer series recommendation line set recommendation preparation note independent structure play crucial prevention mitigation oversight crucial involved regulation particularly enforcement supervision standard council europe design protection potential protect harm structure play address march council europe publish declaration youth participation governance adopt people december declaration highlight nature private sector legal safeguard absence youth emerge governa,"Recommendations and guidance on the digital environment and AI

information sharing about AI and its potential impact on human rights. It notes a reactive approach taken by public authorities rather than proactive regulation, which would prompt alternative innovation by AI developers. The Commissioner makes a series of recommendations in line with the areas set out in the 2019 recommendation. In preparation of this report, the Commissioner noted that effective, independent national human rights structures play a crucial role in the prevention, mitigation and oversight of the human rights impacts of AI systems. 91 She stated that it is crucial they be involved in all processes related to AI and its regulation, particularly enforcement and supervision of standards at national level. 90 Council of Europe (2023), Human rights by design: future-proofing human rights protection in the era of AI . See also: Commissioner for Human Rights, Ensure human rights in the era of AI and unleash its po"
5,2,0.4666260417050037,"child, sexual, council, recommender, act, abuse, convention, protection, regulation, parent, europe, safety",ireland,policy_2025_12_16_first_interim_report_en,2.1 Regulation and the National AI Office,regulation office regulation office office office single point contact act inform european office employment heard concern independence office tell press independent office dedicate budget adequate number expert employ regulator fundamental body house office exist regulator safe deployment business civic society adopt meet october module intend separate follow topic mention share minister hope regulatory company adhere regulation emphasise suggestion mention relation potential join set smes priority discuss regulation gap intend hold module creative industry recommend directive amend creator p,"Regulation and the National AI Office 2.1 Regulation and the National AI Office

AI Office functioning by August in 2026 to enable this work. The national AI Office will be Ireland's single point of contact under Article 70 of the EU AI Act. The State has informed the European Commission that this Office will be within the Department of Enterprise, Tourism and Employment. The Committee heard concerns from witnesses regarding the independence of the National AI Office, with ICCL telling members that the Committee:

'… should press for an independent national AI Office with a dedicated budget and Commissioner, with an adequate number of technical experts employed to support itself, other AI regulators and the fundamental rights bodies. Like the DPC, it should not be housed within any of the government departmen ts.' 1

This Office should support existing regulators in ensuring the safe and effective deployment of AI systems and will also have a role in supporting government, businesses, "
5,3,0.46556855896861377,"child, sexual, council, recommender, act, abuse, convention, protection, regulation, parent, europe, safety",usa,policy_ai_report_us_gov,Recommendation #7: Develop Education-Specific Guidelines and Guardrails,recommendation guideline guardrail recommendation central policymakers feature american emphasis local decision grow complexity rapid pace difficult local leader inform decision deployment discuss privacy security extend topic bias transparency accountability evaluate edtech rely evolve complex set criterion regulation family privacy family privacy act child privacy act child privacy protection act review light emerge individual disability act idea likewise situation arise bill framework encourage parallel addition cite immediately pass privacy govern edtech classrooms expect frameworks respon,"Recommendation #7: Develop Education-Specific Guidelines and Guardrails

Our final recommendation is central to policymakers. A feature of the American educational system is the emphasis on local decision making. With technology growing in complexity at such a rapid pace, it is becoming difficult for local leaders to make informed decisions about the deployment of artificial intelligence. As we have discussed, the issues are not only data privacy and security but extend to new topics such as bias, transparency, and accountability. It will be harder to evaluate promising edtech platforms that rely on AI systems against this evolving, complex set of criteria. Regulations related to key student and family data privacy laws like the Family Educational Rights &amp; Privacy Act (FERPA ), the Children's Internet Privacy Act ( CIPA ), and the Children's Online Privacy Protection Act (COPPA) warrant review and further consideration in light of new and emerging technologies in schools. Laws such"
5,4,0.46491014109240586,"child, sexual, council, recommender, act, abuse, convention, protection, regulation, parent, europe, safety",ireland,policy_oco_ai_policy_spotlight_report,Recommendations and guidance on the digital environment and AI,recommendation guidance environment business child help fulfil responsibility regard publish recommendation step protect child account risk vulnerable group child publish recommendation design protection review face protect note regulation lack adopt standard focus privacy observe fail recognise spectrum threaten discuss ethical framework refer standard note voice business context little expertise strategy usually refer notion ethic bind obligation note senior potential harm cause lack enforcement exist legal standard adequate mechanism mitigate threat note transparency share potential note pu,"Recommendations and guidance on the digital environment and AI

developing or using AI technology, and that States should engage with businesses who develop or use AI technologies on children's rights issues and help them fulfil their responsibilities in this regard. In 2019, the Commissioner for Human Rights published a recommendation Unboxing Artificial Intelligence: 10 steps to protect Human Rights. No substantive reference is made to children apart from the need to take into account risks to the rights of vulnerable groups, including children. In 2023, the Commissioner for Human Rights published a follow-up recommendation, Human rights by design: futureproofing human rights protection in the era of AI, based on a review of challenges faced in protecting and promoting human rights in the use of AI. 90 The report notes that human rights-centred regulation of AI systems is lacking, with countries too often adopting sector-specific approaches to the implementation of human rights stand"
5,5,0.462544619928437,"child, sexual, council, recommender, act, abuse, convention, protection, regulation, parent, europe, safety",ireland,policy_oco_ai_policy_spotlight_report,Research on children's rights approaches to AI policy,research child concern ethic protection research note institution lack capacity manage requirement come direct boundary guide alan turing institute examine framework child significant difference international framework address child present navigate exist landscape requirement best compliance policymakers lack clear consistent guidance address child recommend policymakers uphold child wellbeing child vital regulation research child urgent high priority focus research conduct agency fundamental interview public administration official private company staff expert oversight authority field analy,"Research on children's rights approaches to AI policy

concern around ethics and citizens' protections'. Research in Sweden notes that most institutions and organisations lack the policy capacity to manage the child-centric requirements when it comes to AI because such policies are developed in siloes, directed within sectoral boundaries, as opposed to being guided by a unified, institution-wide policy. 47

Researchers in the UK Alan Turing Institute that examined frameworks on AI, children's rights and well-being found that there are significant differences in the approaches taken across international frameworks that address both AI and children. 48 This presents challenges for stakeholders seeking to navigate the existing landscape or identify requirements of best practice and compliance, with policymakers reporting that they lacked clear or consistent guidance on addressing children's rights in policy. It recommended that policymakers should work together with transnational organisa"
6,1,0.41511583272203756,"strategy, learner, progress, pillar, competence, infrastructure, leader, skill, procurement, assessment, professional, pdst",ireland,policy_guidance_on_artificial_intelligence_in_schools_2025,Teaching and Learning,assessment outcome clear design success criterion addi personalise feedback learner brainstorm individual idea topic organise category generate visual mind map mind map group material exis knowledge personalise help design recommend responsive individual interac content choice board visual reading material learner engagement progression sen read topic complexity review content material material inclusion inclusive task learner appropriately progress pace universal design principle offer representa expression engagement strategy achieve intend outcome suggest cal tailor broad review output care,"Teaching and Learning

Forma ti ve assessment prac ti ces: Gen AI can support teachers in unpacking learning outcomes, thereby enabling the clear ar ti cula ti on of learning inten ti ons and the design of success criteria. In addi ti on, AI tools can assist teachers in providing ti mely and personalised feedback to learners. Example: In a brainstorming session, students provide individual ideas on a topic. GenAI is used to organise these inputs into categories and generates a visual mind map. The teacher then uses the mind map for ques ti oning, group discussion, and connec ti ng new material to exis ti ng knowledge. Personalised learning: GenAI can help teachers to design customised lessons and recommend resources that are responsive to individual learning needs. This may include interac ti ve content, choice boards, visual s ti muli, and differen ti ated reading materials that promote learner engagement and progression. Example: A SEN teacher uses a GenAI tool to create reading pass"
6,2,0.3718782421012694,"strategy, learner, progress, pillar, competence, infrastructure, leader, skill, procurement, assessment, professional, pdst",ireland,policy_digital_strategy_for_schools_to_2027,11 1.3. A Learner ­ Centred Approach,learner centre learner centred clear felt help competence learner cular collabora express preference method book paper feeling express focus class cularly current leave great assessment great stage learner encourage learn control skills importance wellbeing safety bad learner point focus group screen difficult cut home social social medium aspect lead safety safe ethical topic address detail pillar element learner component professional curriculum strategy learner skill set voice hear account examine,"1.3. A Learner ­ Centred Approach 11 1.3. A Learner ­ Centred Approach

were clear that they enjoyed using digital technologies and felt it helped them develop their digital competences. Learners found it of par ti cular benefit in collabora ti ve work. They expressed a preference for using a mix of both technology and tradi ti onal methods of books and paper. The feeling was also expressed that there was not always a focus on using it in class, par ti cularly within the current established Leaving Cer tifi cate and that there is greater poten ti al for the use of technologies in assessment. Many would like to see greater use of digital technologies for learning during this stage of their educa ti on. It is important that learners are encouraged to understand how they learn so that they can take control of their own learning and develop their skills further. Throughout all of this, what is of utmost importance is their emo ti onal wellbeing and safety and understanding of how digital t"
6,3,0.340054735623031,"strategy, learner, progress, pillar, competence, infrastructure, leader, skill, procurement, assessment, professional, pdst",ireland,policy_digital_strategy_implementation_plan,Pillar 1 Actions,pillar action complete module leadership principal deputy principal module focus complete design lead course videos target coordinator complete leader modern foreign language course partnership languages incorporate aim language connect strategy complete update course leader topic citizenship sustainable complete line curriculum framework computational thinking workshop project workshop promotion code week computational think creativity continuum project project culturally responsive computational think short term sustain annual formative assessment explore formative assessment medium term pra,"Pillar 1 Actions

regarding digital learning and planning and supports available. | OIDE TiE | Completed | | 1.18 | Implement Digital Learning modules in the Leadership Misneach (newly appointed principals) and Tánaiste (newly appointed deputy principals) programmes at both Primary and Post-Primary level. These modules focus on the digital learning planning process. | OIDE TiE | Completed |
| 1.19 | Design new 'Leading Digital Learning' online course, videos and supports targeted at digital learning coordinators and school | OIDE TiE | Completed |

--

| | leaders on the development of digital learning in schools. | | |
|------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
6,4,0.3396189305191444,"strategy, learner, progress, pillar, competence, infrastructure, leader, skill, procurement, assessment, professional, pdst",ireland,policy_digital_strategy_for_schools_to_2027,3.7. Emerging Trends,emerge trend arise baseline priori project pilot underway addi research address turn inform guideline equip interpret ubiquitous news produce consume fake news broad societal recognize undertake literacy task content source year old successfully fact opinion,"3.7. Emerging Trends

There are several key areas which are relevant to the effec ti ve use of digital technologies in our schools which require further considera ti on and many of which arose in the consulta ti on process and in the Baseline Report. Some of these have already been iden tifi ed as priori ti es both within the Department and its support services as well as by other Departments and Government as a whole. While specific projects and pilots are underway in certain areas, some will also require addi ti onal research and this will be addressed in the Implementa ti on Plan. All of the findings will in turn inform the development of appropriate and relevant guidelines and supports for the school system, so that they are equipped to understand and interpret their poten ti al impacts. 'The evolu ti on of digital technologies and ubiquitous access to the internet has radically changed the way informa ti on and news are produced, consumed and communicated.'

Disinforma ti on and '"
6,5,0.3264731232202795,"strategy, learner, progress, pillar, competence, infrastructure, leader, skill, procurement, assessment, professional, pdst",unknown,policy_ai_competency_framework_for_teachers,Box 2: The Republic of Korea's National Strategy for Artificial Intelligence,korea strategy strategy science ict korea main focus reliable infrastructure improve expand industrial social sector respond proactively social market achievement objective strategy prioritize element strengthen capability secure infrastructure task strengthen capability launch korea complete course initial train end institution responsibility preparation university revise standard complete course college add integrate content major major focus participate parallel training aim requirement elementary secondary flexible hope explore innovative governmental agency partner secure infrastructure f,"Box 2: The Republic of Korea's National Strategy for Artificial Intelligence

The National Strategy for AI (Ministry of Science and ICT, Republic of Korea, 2019) has three main focus areas: (1) establish reliable AI infrastructure, including to support human talent and improve technology; (2) expand the utilization of AI throughout the industrial and social sectors; and (3) respond proactively to social changes, including labour market needs. To support the achievement of these objectives, the strategy prioritizes two key elements: strengthening teachers' software and AI capabilities and securing school infrastructure. Under the key task of Strengthening Teachers' Software/AI Capabilities launched in 2020, the Republic of Korea has been supporting teachers to complete courses on AI as part of initial training and recruitment. To this end, institutions with responsibilities for teacher preparation have been supported to enhance their programmes: universities of education have revised th"
7,1,0.42717519911911894,"cognitive, load, offload, metacognitive, memory, critical, paradox, performance, study, thinking, detrimental, learner",australia,policy_ai_cognitive_offloading_and_implications_for_education,Responding to the challenge,respond network quality bring leader industry social purpose research commit harness edtech potential improve outcome especially experience disadvantage counter risk undermine positive recent forum network harmful cognitive offload critical leverage point emerge strategy help deploy draw substantial evidence know best explicitly structure scaffold design amplify expertise build cognitive effort knowledge outline promise pathway evidence align priority explicit strategy help offload task building capability critical thinking bring clear metacognitive prompt encourage deep inquiry reflection hel,"Responding to the challenge

The Australian Network for Quality Digital Education has brought together leaders across education, government, industry, social purpose, research and philanthropy committed to harnessing edtech's potential to improve learning outcomes, especially for those students experiencing disadvantage, while countering risks that undermine positive impact. At a recent forum, the Network considered the challenge of AI and harmful cognitive offloading. Two critical leverage points emerged:

1. strategies to help teachers most effectively deploy AI, drawing on the substantial evidence of what already is known to work best in teaching and learning and by explicitly structuring and scaffolding the student use of AI; and
2. educational design of AI tools so that they amplify teacher expertise to build, not relinquish, the student cognitive effort required for lasting knowledge. This report outlines specific promising pathways, backed by evidence, that align with these prio"
7,2,0.38229980322010554,"cognitive, load, offload, metacognitive, memory, critical, paradox, performance, study, thinking, detrimental, learner",australia,policy_ai_cognitive_offloading_and_implications_for_education,The good news is that research studies also suggest these harmful effects can be counteracted through,content knowledge strong metacognitive skill leverage accelerate critical thinking hong conversely lack skill experience disadvantage potentially harmful offload miss risk wider equity divide loble good news research study suggest harmful effect purposeful teaching strategy design strategy reinforce importance quality position extent scale shift knowledge skill acquisition raise fundamental solely literacy brings validate tackle harmful cognitive outsource solely responsibility ecosystem quality curriculum respond navigate nuance positive negative cognitive outsource depend good decision publi,"The good news is that research studies also suggest these harmful effects can be counteracted through Preface

levels of content knowledge and strong metacognitive skills are better able to leverage AI to accelerate and deepen their learning and critical thinking (Hong et al. 2025). Conversely, students lacking such skills, often those already experiencing disadvantage, are potentially more susceptible to harmful offloading and missing the learning they need. The unstructured use of AI risks even wider equity divides (Loble &amp; Stephens 2024).

The good news is that research studies also suggest these harmful effects can be counteracted through

purposeful teaching and learning strategies and effective design of AI education technology. These strategies reinforce the importance of quality teaching, with AI in a subsidiary, supporting position. So, while the extent and scale to which students shift their knowledge and skill acquisition to AI raises fundamental questions for teaching a"
7,3,0.3287439956684451,"cognitive, load, offload, metacognitive, memory, critical, paradox, performance, study, thinking, detrimental, learner",australia,policy_ai_cognitive_offloading_and_implications_for_education,Preface,evidence point sustain gain adaptive loble edtech disability comprise workload free time valuable interaction quality teaching help consistent curriculum factor secure equity secure quality inclusion skill expertise incorporate gain foundational element risk rise distribution obtain positive outcome loble investigate profound face power rapidly think risk outsource cognitive crucial knowledge skill think infrastructure success lifelong capacity ongoing reflection creativity achievement grow body evidence cognitive effort sustainable deep false mastery potentially consequence cognitive offload ,"Preface

evidence points to sustained learning gains from AI-enabled adaptive tutoring systems (Loble &amp; Hawcroft 2022). Education technology (edtech) also can assist students with disability (OECD 2026), who now comprise a quarter of Australian school classrooms (ACARA 2024). AI reduces teacher workloads, freeing time for more valuable educational interactions (NSW 2024). And by providing quality teaching resources, well-designed digital tools can help support consistent access to high-quality, content-rich curriculum, a key factor in securing educational equity (Jensen et al. 2023). Securing the benefits of this technology relies on access to quality resources, digital inclusion, skills and understanding, and teacher expertise in how to effectively incorporate AI for maximal student learning gain. Without these foundational elements, the risk rises both for uneven distribution of AI's benefits and for challenges in obtaining positive educational outcomes (Loble &amp; Stephens 2024"
7,4,0.30834476532003363,"cognitive, load, offload, metacognitive, memory, critical, paradox, performance, study, thinking, detrimental, learner",australia,policy_ai_cognitive_offloading_and_implications_for_education,Appendix: Annotated bibliography,annotate assistance agency strategy context result demonstrate rely learn assistance remove strategy match performance achieve critically combine assistance strategy prompt assistance conclude potentially reduction cognitive load override learner regulatory pose significant agency hui worth effort start difficulty framework psychology review theoretical paper present framework regulation effort skill invest effort learn value effort relative framework theoretical basis difficulty encourage bypass liu chatgpt systematic review experimental study widely systematic review publish review positive ,"Appendix: Annotated bibliography

of AI assistance on student agency, operationalised as self-regulated learning (SRL) strategies in a peer-feedback context. The results demonstrate a tendency for students to rely on rather than learn from the AI. When AI assistance was removed, students who employed SRL strategies could not match the performance achieved with AI. Critically, a hybrid human-AI approach, which combined AI assistance with SRL strategy prompts, was not more effective than AI assistance alone. The authors conclude that the dominance of the AI support, potentially due to its reduction of cognitive load, may override or supplant the learner's own regulatory processes, posing a significant challenge to fostering student agency. de Bruin, A. B. H., Biwer, F., Hui, L., Onan, E., David, L., &amp; Wiradhany, W. (2023). Worth the effort: The Start and Stick to Desirable Difficulties (S2D2) framework. Educational Psychology Review, 35 (2), Article 41. https://doi.org/10.1007/s10648"
7,5,0.28460119017972485,"cognitive, load, offload, metacognitive, memory, critical, paradox, performance, study, thinking, detrimental, learner",australia,policy_ai_cognitive_offloading_and_implications_for_education,Glossary of key terms,glossary term material watch quality video fluency demand output coherent confident articulate illusion competence learner mistake ease processing depth generation effect cognitive principle demonstrate force generate difficulty significantly vocabulary retention simply review word underlying structure mind purpose understood interact component memory memory illusion competence cognitive bias learner fluency multimedia illusion act mislead signal learner deep cognitive engagement longer necessary intrinsic load concept cognitive load theory inherent complexity material good load associate core,"Glossary of key terms

of processing learning materials, such as watching a high- quality video. AI is described as 'fluency on demand' because its output is coherent, confident, and articulate. This is dangerous as it can create an illusion of competence , where learners mistake the ease of processing for the depth of learning. |
| Generation effect | A cognitive principle demonstrating that when students are forced to generate an answer from a cue (a desirable difficulty ), they have significantly better long-term vocabulary retention than students who simply review the word passively. |
| Humancognitive architecture | The underlying structure of the mind's information-processing systems. For the purposes of teaching, it is understood to have two key interacting components: working memory and long-term memory . |
| Illusion of competence | A cognitive bias where learners greatly overestimate how much they have learned. The fluency of AI-generated text or multimedia can create this il"
