direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,analysis_country,below_calibrated_threshold,coverage_threshold,threshold_method
policy_to_sentiment,policy_claim_01580,policy_ai_policy_june_2025_chunk_0018,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,"Critique: Staff and students shall critically analyse the AI-generated Content for any potential biases or limitations, promoting critical thinking and analysis..","Critique: Staff and students shall critically analyse the AI-generated Content for any potential biases or limitations, promoting critical thinking and analysis..",sentiment_claim_00223,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0055,sentiment,5,S5,"A close examination of these responses illustrates clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom practice to enable them to understand the main ideas of AI (i.e., that AI is a software, that it learns, that it adjusts and that it processes data) and to be able to define what it is clearly and be able to point to examples in classroom practice.","A close examination of these responses illustrates clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom practice to enable them to understand the main ideas of AI (i.e., that AI is a software, that it learns, that it adjusts and that it processes data) and to be able to define what it is clearly and be able to point to examples in classroom practice.",0.6897927522659302,0.6804953217506409,0.31950467824935913,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01581,policy_ai_policy_june_2025_chunk_0019,policy_ai_policy_june_2025,ireland,policy,7,P7,reduces_or_prevents,"Examples of AI misuse include, but are not limited to, the following: - Copying or paraphrasing sections of AI-generated content so that the work is no longer the student's own.","Examples of AI misuse include, but are not limited to, the following: - Copying or paraphrasing sections of AI-generated content so that the work is no longer the student's own.",sentiment_claim_00289,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment,1,S1,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,0.6872044801712036,0.6710221171379089,0.32897788286209106,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01582,policy_ai_policy_june_2025_chunk_0019,policy_ai_policy_june_2025,ireland,policy,7,P7,causes_or_increases,This will raise students' awareness and deter them from dishonest practices..,This will raise students' awareness and deter them from dishonest practices..,sentiment_claim_00293,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0003,sentiment,1,S1,"Have the students given consent for their coursework to be fed into an insatiable machine greedy for data points to enhance its ability and augment the profits of notoriously opaque, untransparent corporations whose ethics are questionable at best?","Have the students given consent for their coursework to be fed into an insatiable machine greedy for data points to enhance its ability and augment the profits of notoriously opaque, untransparent corporations whose ethics are questionable at best?",0.5716812610626221,0.5490450859069824,0.4509549140930176,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01583,policy_ai_policy_june_2025_chunk_0019,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,Staff shall encourage students to express their ideas innovatively while respecting academic standards.,Staff shall encourage students to express their ideas innovatively while respecting academic standards.,sentiment_claim_00285,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0104,sentiment,7,S7,"Professional effects: reflecting on pedagogy, encouraging discussions with staff members, reconsidering the role of the teacher, recognition of the need for students to develop analytical skills - c.","Professional effects: reflecting on pedagogy, encouraging discussions with staff members, reconsidering the role of the teacher, recognition of the need for students to develop analytical skills - c.",0.5962656736373901,0.5622859597206116,0.4377140402793884,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01584,policy_ai_policy_june_2025_chunk_0020,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,Promote Responsible Research: Staff shall encourage students to keep track of their sources and take notes as they research.,Promote Responsible Research: Staff shall encourage students to keep track of their sources and take notes as they research.,sentiment_claim_00285,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0104,sentiment,7,S7,"Professional effects: reflecting on pedagogy, encouraging discussions with staff members, reconsidering the role of the teacher, recognition of the need for students to develop analytical skills - c.","Professional effects: reflecting on pedagogy, encouraging discussions with staff members, reconsidering the role of the teacher, recognition of the need for students to develop analytical skills - c.",0.542549729347229,0.5226996541023254,0.47730034589767456,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01585,policy_ai_policy_june_2025_chunk_0020,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,This practice will help them organise their thoughts and properly attribute information.,This practice will help them organise their thoughts and properly attribute information.,sentiment_claim_00725,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0031,sentiment,2,S2,It can also help with planning lessons; producing content and quiz for classes; performing transcriptions or grammar and spelling checks.,It can also help with planning lessons; producing content and quiz for classes; performing transcriptions or grammar and spelling checks.,0.5512093901634216,0.5097522139549255,0.49024778604507446,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01586,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,expected_to_improve,"Mary's CBS, we recognise the potential of AI to enhance classroom activities and support learning.","Mary's CBS, we recognise the potential of AI to enhance classroom activities and support learning.",sentiment_claim_00196,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0031,sentiment,1,S1,Most teachers agree that AI tools can help them with all mentioned activities.,Most teachers agree that AI tools can help them with all mentioned activities.,0.7255712747573853,0.7148399949073792,0.28516000509262085,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01587,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,"The following guidelines aim to establish clear expectations for student interactions with AI, safeguard data privacy, and encourage critical analysis of AI-generated content.","The following guidelines aim to establish clear expectations for student interactions with AI, safeguard data privacy, and encourage critical analysis of AI-generated content.",sentiment_claim_00257,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Their open-ended responses were analysed with the aim of understanding how students define and comprehend AI, identifying common themes in their understanding, and evaluating the depth of their knowledge and awareness of AI concepts.","Their open-ended responses were analysed with the aim of understanding how students define and comprehend AI, identifying common themes in their understanding, and evaluating the depth of their knowledge and awareness of AI concepts.",0.6782358884811401,0.659633457660675,0.34036654233932495,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01588,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,"AI as a Tool, Not a Substitute: AI should be used as an assistant to support students in their projects or homework, but it should not replace their critical thinking and research.","AI as a Tool, Not a Substitute: AI should be used as an assistant to support students in their projects or homework, but it should not replace their critical thinking and research.",sentiment_claim_00259,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.","Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.",0.7489742040634155,0.7377839684486389,0.2622160315513611,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01589,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,enables_or_supports,Students are encouraged to engage actively in their learning journey..,Students are encouraged to engage actively in their learning journey..,sentiment_claim_00244,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0068,sentiment,1,S1,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,0.6346203088760376,0.6115157008171082,0.38848429918289185,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01590,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,causes_or_increases,Understand AI Limitations: Students shall be made aware that AI is not infallible and may generate inaccurate or inappropriate responses.,Understand AI Limitations: Students shall be made aware that AI is not infallible and may generate inaccurate or inappropriate responses.,sentiment_claim_00264,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0085,sentiment,1,S1,"Less than 20% of students think that AI will increase inequalities and discrimination, which is somewhat worrying as it indicates they may not understand how AI models are trained and developed, and have not considered the possibility of bias in the data that is used for these purposes.","Less than 20% of students think that AI will increase inequalities and discrimination, which is somewhat worrying as it indicates they may not understand how AI models are trained and developed, and have not considered the possibility of bias in the data that is used for these purposes.",0.706421971321106,0.6847622990608215,0.31523770093917847,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01591,policy_ai_policy_june_2025_chunk_0021,policy_ai_policy_june_2025,ireland,policy,7,P7,reduces_or_prevents,"Protect Personal Data: Students should avoid entering personal data, such as their names, email addresses, or other identifying information, into AI tools.","Protect Personal Data: Students should avoid entering personal data, such as their names, email addresses, or other identifying information, into AI tools.",sentiment_claim_00266,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0087,sentiment,1,S1,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,0.6914165019989014,0.5906509757041931,0.4093490242958069,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01592,policy_ai_policy_june_2025_chunk_0022,policy_ai_policy_june_2025,ireland,policy,0,P0,enables_or_supports,Students are encouraged to actively analyse and reflect on the content..,Students are encouraged to actively analyse and reflect on the content..,sentiment_claim_00187,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0020,sentiment,7,S7,Theme review: The researcher reviewed the themes to ensure they captured the data in the clearest way possible.,Theme review: The researcher reviewed the themes to ensure they captured the data in the clearest way possible.,0.5485867857933044,0.537189781665802,0.462810218334198,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01593,policy_ai_policy_june_2025_chunk_0022,policy_ai_policy_june_2025,ireland,policy,0,P0,enables_or_supports,"Evaluate Accuracy: To ensure accuracy, students should fact-check and corroborate AI-generated information with other sources..","Evaluate Accuracy: To ensure accuracy, students should fact-check and corroborate AI-generated information with other sources..",sentiment_claim_00198,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0031,sentiment,1,S1,"In addition, more than 90% of respondents agreed that AI can help them with creating content, correcting/grading and monitoring students.","In addition, more than 90% of respondents agreed that AI can help them with creating content, correcting/grading and monitoring students.",0.5847969055175781,0.5703645944595337,0.4296354055404663,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01594,policy_ai_policy_june_2025_chunk_0022,policy_ai_policy_june_2025,ireland,policy,0,P0,enables_or_supports,Encourage Discussion: Engaging in discussions about AI-generated Content fosters critical thinking skills and digital literacy among students.,Encourage Discussion: Engaging in discussions about AI-generated Content fosters critical thinking skills and digital literacy among students.,sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.6472084522247314,0.630545437335968,0.369454562664032,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01595,policy_ai_policy_june_2025_chunk_0023,policy_ai_policy_june_2025,ireland,policy,0,P0,causes_or_increases,"Biased Data: AI models may perpetuate biases if trained on biased data, leading to potentially biased content or predictions..","Biased Data: AI models may perpetuate biases if trained on biased data, leading to potentially biased content or predictions..",sentiment_claim_00264,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0085,sentiment,1,S1,"Less than 20% of students think that AI will increase inequalities and discrimination, which is somewhat worrying as it indicates they may not understand how AI models are trained and developed, and have not considered the possibility of bias in the data that is used for these purposes.","Less than 20% of students think that AI will increase inequalities and discrimination, which is somewhat worrying as it indicates they may not understand how AI models are trained and developed, and have not considered the possibility of bias in the data that is used for these purposes.",0.6793742179870605,0.6203488111495972,0.37965118885040283,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01596,policy_ai_policy_june_2025_chunk_0023,policy_ai_policy_june_2025,ireland,policy,0,P0,causes_or_increases,Lack of Creativity: AI-generated content may struggle to produce creative or original ideas..,Lack of Creativity: AI-generated content may struggle to produce creative or original ideas..,sentiment_claim_00279,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0096,sentiment,1,S1,How could AI be developed to help you with your professional needs?,How could AI be developed to help you with your professional needs?,0.540740966796875,0.5239855647087097,0.4760144352912903,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01597,policy_ai_policy_june_2025_chunk_0023,policy_ai_policy_june_2025,ireland,policy,0,P0,causes_or_increases,"Contextual Understanding: AI models may misinterpret sarcasm, irony, or emotional context, resulting in inappropriate responses..","Contextual Understanding: AI models may misinterpret sarcasm, irony, or emotional context, resulting in inappropriate responses..",sentiment_claim_00228,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0060,sentiment,5,S5,"When asked to report what emotions come to mind when they think about AI, what is encouraging is that overall teachers are positively disposed to AI.","When asked to report what emotions come to mind when they think about AI, what is encouraging is that overall teachers are positively disposed to AI.",0.5487320423126221,0.5353148579597473,0.4646851420402527,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01598,policy_ai_policy_june_2025_chunk_0024,policy_ai_policy_june_2025,ireland,policy,7,P7,causes_or_increases,"AI as a Tool, Not a Replacement: AI can assist in research and inspiration, but students should always strive to produce original content that reflects their understanding..","AI as a Tool, Not a Replacement: AI can assist in research and inspiration, but students should always strive to produce original content that reflects their understanding..",sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.7426122426986694,0.7194796204566956,0.28052037954330444,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01599,policy_ai_policy_june_2025_chunk_0024,policy_ai_policy_june_2025,ireland,policy,7,P7,reduces_or_prevents,"Consider Ethical Implications: Students should be mindful of potential bias and stereotypes in AI-generated content, avoiding content that perpetuates harmful assumptions or biases.","Consider Ethical Implications: Students should be mindful of potential bias and stereotypes in AI-generated content, avoiding content that perpetuates harmful assumptions or biases.",sentiment_claim_00266,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0087,sentiment,1,S1,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,0.6841148138046265,0.6632518172264099,0.3367481827735901,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_01600,policy_ai_policy_june_2025_chunk_0024,policy_ai_policy_june_2025,ireland,policy,7,P7,requires_or_depends_on,Breaches of the AI Policy may be treated as a matter for discipline and depending on the seriousness of the breach and shall be dealt with by the Principal in accordance with the School's Code of Behaviour.,Breaches of the AI Policy may be treated as a matter for discipline and depending on the seriousness of the breach and shall be dealt with by the Principal in accordance with the School's Code of Behaviour.,sentiment_claim_00289,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment,1,S1,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,0.6079452037811279,0.5967950224876404,0.4032049775123596,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02058,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0001,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,ireland,policy,1,P1,expected_to_improve,explore approaches and strategies to integrate AI tools in the RE classroom to enhance learning and teaching.,explore approaches and strategies to integrate AI tools in the RE classroom to enhance learning and teaching.,sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.7877403497695923,0.7527043223381042,0.24729567766189575,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02059,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0002,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,ireland,policy,1,P1,enables_or_supports,"Artificial intelligence (AI) is technology that enables computers and machines to simulate human learning, comprehension, problem solving, decision making, creativity and autonomy.","Artificial intelligence (AI) is technology that enables computers and machines to simulate human learning, comprehension, problem solving, decision making, creativity and autonomy.",sentiment_claim_00259,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.","Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.",0.858474612236023,0.7833769917488098,0.21662300825119019,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02060,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0011,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,ireland,policy,5,P5,reduces_or_prevents,Artificial Intelligence limited to a specific area or one narrow task Smartphone Camera Virtual Assistants Search Engines Navigation Fraud Detection Social Media LLMs are an AI tool that have been trained on vast amounts of text to predict responses to requests and questions one word at a time.,Artificial Intelligence limited to a specific area or one narrow task Smartphone Camera Virtual Assistants Search Engines Navigation Fraud Detection Social Media LLMs are an AI tool that have been trained on vast amounts of text to predict responses to requests and questions one word at a time.,sentiment_claim_00259,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.","Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.",0.5476337671279907,0.49736180901527405,0.502638190984726,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02061,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0011,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,ireland,policy,5,P5,enables_or_supports,"… the potential of AI to enable new forms of teaching, learning and education management and enhance learning experiences and support teacher tasks.","… the potential of AI to enable new forms of teaching, learning and education management and enhance learning experiences and support teacher tasks.",sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.8175287842750549,0.7843602299690247,0.21563977003097534,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02062,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0012,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,ireland,policy,3,P3,causes_or_increases,"Content: definition, examples and role of ritual TPACK: student creates a short video clip/infographic explaining elements and role of ritual with examples.","Content: definition, examples and role of ritual TPACK: student creates a short video clip/infographic explaining elements and role of ritual with examples.",sentiment_claim_00728,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0032,sentiment,2,S2,It is used to generate content for teaching: creating images and slides for class presentations; generating worksheets and quizzes or tongue twisters; creating summary sheets from existing resources; creating templates.,It is used to generate content for teaching: creating images and slides for class presentations; generating worksheets and quizzes or tongue twisters; creating summary sheets from existing resources; creating templates.,0.473541259765625,0.4094693958759308,0.5905306041240692,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02200,policy_digital_strategy_for_schools_to_2027_chunk_0004,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,This Strategy aims to ensure this happens effectively for all learners.,This Strategy aims to ensure this happens effectively for all learners.,sentiment_claim_00244,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0068,sentiment,1,S1,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,0.532368004322052,0.5126768946647644,0.4873231053352356,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02201,policy_digital_strategy_for_schools_to_2027_chunk_0005,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,requires_or_depends_on,"Each of these three pillars is essential to the success of the Strategy, and I am convinced that by delivering it in full we will be equipping our students for the future, with the skills and capacity they need to be effective as global citizens in a digital world, in the way to which we aspire.","Each of these three pillars is essential to the success of the Strategy, and I am convinced that by delivering it in full we will be equipping our students for the future, with the skills and capacity they need to be effective as global citizens in a digital world, in the way to which we aspire.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.5315626263618469,0.5047224760055542,0.4952775239944458,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02202,policy_digital_strategy_for_schools_to_2027_chunk_0005,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,No one should be le ft behind and it is critical that all learners are provided with meaningful opportunities to benefit from new technologies to support their education in an environment that supports and delivers modern teaching practices.,No one should be le ft behind and it is critical that all learners are provided with meaningful opportunities to benefit from new technologies to support their education in an environment that supports and delivers modern teaching practices.,sentiment_claim_00708,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0025,sentiment,2,S2,They argue that learners need to be skilled in it to succeed outside of education.,They argue that learners need to be skilled in it to succeed outside of education.,0.6020299792289734,0.5524120926856995,0.44758790731430054,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
