direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,below_calibrated_threshold,coverage_threshold,threshold_method
synthetic_to_policy,synthetic_sentiment_claim_00203,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,requires_or_depends_on,"Public confidence depends on privacy and data protection, human oversight and public policy.","Public confidence depends on privacy and data protection, human oversight and public policy.",policy_claim_00135,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,policy,8,P8,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,0.684883177280426,0.6706681251525879,0.3293318748474121,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00204,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,requires_or_depends_on,"Numbers/percentages of teachers who agreed with the following statements about the AIT professional learning experience Public confidence depends on digital education, responsible use and student support.","Numbers/percentages of teachers who agreed with the following statements about the AIT professional learning experience Public confidence depends on digital education, responsible use and student support.",policy_claim_02247,policy_digital_strategy_for_schools_to_2027_chunk_0024,policy,5,P5,"In tandem, supporting school leaders to guide and build capacity and increase teacher confidence through appropriate teacher professional learning (TPL), to ensure appropriate developmental learning experiences for all learners to enable them develop the necessary digital competence.","In tandem, supporting school leaders to guide and build capacity and increase teacher confidence through appropriate teacher professional learning (TPL), to ensure appropriate developmental learning experiences for all learners to enable them develop the necessary digital competence.",0.7106665372848511,0.6726887226104736,0.32731127738952637,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00205,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,causes_or_increases,"And for it to be clear, because it wasn't clear.","And for it to be clear, because it wasn't clear.",policy_claim_01322,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0071,policy,6,P6,"There is reasonable clarity about the required action of informed consent, however, it is not clear what 'proactively informed' implies leaving scope interpretation e.g.","There is reasonable clarity about the required action of informed consent, however, it is not clear what 'proactively informed' implies leaving scope interpretation e.g.",0.4511842131614685,0.40075528621673584,0.5992447137832642,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00206,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,requires_or_depends_on,"Public confidence depends on public confidence, negative effects and privacy and data protection.","Public confidence depends on public confidence, negative effects and privacy and data protection.",policy_claim_00135,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,policy,8,P8,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,0.6464859843254089,0.6220559477806091,0.37794405221939087,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00207,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,requires_or_depends_on,"Teacher responses on whether they plan to use AI in the following settings in the next five years Public confidence depends on responsible use, generative AI and public confidence.","Teacher responses on whether they plan to use AI in the following settings in the next five years Public confidence depends on responsible use, generative AI and public confidence.",policy_claim_00163,policy_ahisa_member_survey_report_gen_ai_in_australian_independent_schools_chunk_0023,policy,7,P7,"The variety and nuance apparent in respondents' comments suggest that schools need a large measure of autonomy in directing the use of generative AI tools by their students if they are to take account of student, parent and staff needs and expectations within their communities.","The variety and nuance apparent in respondents' comments suggest that schools need a large measure of autonomy in directing the use of generative AI tools by their students if they are to take account of student, parent and staff needs and expectations within their communities.",0.7387269735336304,0.7314651608467102,0.2685348391532898,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00208,sentiment_synthetic_sentiment_press_release_al_chunk_0001,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,7,S7,causes_or_increases,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,Reading Progress is brilliant because the student can work individually at their pace … You can choose different passages for different students.,policy_claim_00173,policy_ahisa_member_survey_report_gen_ai_in_australian_independent_schools_chunk_0026,policy,0,P0,"Another commented, 'Students have been engaged in learning more often and are able to produce better specific work'.","Another commented, 'Students have been engaged in learning more often and are able to produce better specific work'.",0.651922345161438,0.6173780560493469,0.3826219439506531,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00209,sentiment_synthetic_sentiment_press_release_al_chunk_0002,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,1,S1,requires_or_depends_on,"Public confidence depends on classroom practice, responsible use and human oversight.","Public confidence depends on classroom practice, responsible use and human oversight.",policy_claim_02119,policy_australian_framework_for_generative_ai_in_schools_chunk_0010,policy,6,P6,Guiding Statements - 5.1 Human responsibility: teachers and school leaders retain control of decision making and remain accountable for decisions that are supported by the use of generative AI tools.,Guiding Statements - 5.1 Human responsibility: teachers and school leaders retain control of decision making and remain accountable for decisions that are supported by the use of generative AI tools.,0.674666166305542,0.659432053565979,0.340567946434021,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00210,sentiment_synthetic_sentiment_press_release_al_chunk_0002,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,1,S1,requires_or_depends_on,"In Spain , research participants pointed that, as students increasingly rely on GenAI, teachers must rethink their approaches by designing assignments that are less amenable to AI-generated responses.","In Spain , research participants pointed that, as students increasingly rely on GenAI, teachers must rethink their approaches by designing assignments that are less amenable to AI-generated responses.",policy_claim_02853,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0023,policy,1,P1,"If, following such reflections, an AI solution is deemed to op ti mise the opportunity for teaching and learning and school leadership, then when using GenAI, queries and prompts should be carefully considered to limit their number and op ti mise their output.","If, following such reflections, an AI solution is deemed to op ti mise the opportunity for teaching and learning and school leadership, then when using GenAI, queries and prompts should be carefully considered to limit their number and op ti mise their output.",0.6759323477745056,0.6657068133354187,0.3342931866645813,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00211,sentiment_synthetic_sentiment_press_release_al_chunk_0002,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,1,S1,causes_or_increases,Teachers recognised GenAI's potential to create personalised educational resources and streamline administrative tasks.,Teachers recognised GenAI's potential to create personalised educational resources and streamline administrative tasks.,policy_claim_02877,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0028,policy,5,P5,Personalised learning: GenAI can help teachers to design customised lessons and recommend resources that are responsive to individual learning needs.,Personalised learning: GenAI can help teachers to design customised lessons and recommend resources that are responsive to individual learning needs.,0.8020502328872681,0.7430703639984131,0.2569296360015869,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00212,sentiment_synthetic_sentiment_press_release_al_chunk_0002,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,1,S1,enables_or_supports,The need for institutional guidelines to ensure responsible and ethical AI use was emphasised.,The need for institutional guidelines to ensure responsible and ethical AI use was emphasised.,policy_claim_02157,policy_developing_policy_and_protocols_for_the_use_of_generative_ai_in_k_12_classrooms_march_2025_chunk_0011,policy,7,P7,The overall goal of guidance or policy is to ensure safe and ethical use of AI.,The overall goal of guidance or policy is to ensure safe and ethical use of AI.,0.8329524397850037,0.8026501536369324,0.19734984636306763,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00213,sentiment_synthetic_sentiment_press_release_al_chunk_0002,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,1,S1,requires_or_depends_on,"Public confidence depends on negative effects, public policy and classroom practice.","Public confidence depends on negative effects, public policy and classroom practice.",policy_claim_00194,policy_ahisa_member_survey_report_gen_ai_in_australian_independent_schools_chunk_0033,policy,7,P7,It could also create grading inequities between students and across schools and undermine employer or public confidence in students' achievement.,It could also create grading inequities between students and across schools and undermine employer or public confidence in students' achievement.,0.624932050704956,0.6067882776260376,0.3932117223739624,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00214,sentiment_synthetic_sentiment_press_release_al_chunk_0003,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on AI literacy, digital skills and negative effects.","Public confidence depends on AI literacy, digital skills and negative effects.",policy_claim_00032,policy_2025_12_16_first_interim_report_en_chunk_0007,policy,8,P8,"Information for the public on digital literacy and AI, critical thinking, their rights, consent, profiling, bias, scams and bad actors, AI and its potential harms and benefits, how to have a voice in terms of public policy around AI, how to engage in or opt out of AI on their devices, how to ensure their digital rights are being respected and that they can access information on how AI systems are being used in public service bodies.","Information for the public on digital literacy and AI, critical thinking, their rights, consent, profiling, bias, scams and bad actors, AI and its potential harms and benefits, how to have a voice in terms of public policy around AI, how to engage in or opt out of AI on their devices, how to ensure their digital rights are being respected and that they can access information on how AI systems are being used in public service bodies.",0.7486760020256042,0.731570303440094,0.268429696559906,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00215,sentiment_synthetic_sentiment_press_release_al_chunk_0003,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,3,S3,enables_or_supports,"As the first legal framework for AI, it aims to promote responsible AI development and deployment in the EU.","As the first legal framework for AI, it aims to promote responsible AI development and deployment in the EU.",policy_claim_03603,policy_oco_ai_policy_spotlight_report_chunk_0080,policy,6,P6,"AI Act and AI policy lay down a uniform legal framework for the development, placing on the market, putting into service, and use, of AI systems in the EU, promote the uptake of human centric and trustworthy AI, while ensuring a high level of protection of fundamental rights, protecting against harmful effects and supporting innovation.","AI Act and AI policy lay down a uniform legal framework for the development, placing on the market, putting into service, and use, of AI systems in the EU, promote the uptake of human centric and trustworthy AI, while ensuring a high level of protection of fundamental rights, protecting against harmful effects and supporting innovation.",0.8509525656700134,0.8289330005645752,0.1710669994354248,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00216,sentiment_synthetic_sentiment_press_release_al_chunk_0003,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,3,S3,enables_or_supports,"Notably, the AI Act includes provisions on AI literacy, recognising the importance of equipping workers and citizens with a foundational understanding of AI technologies, including both their opportunities and risks, to ensure effective and responsible interaction with AI systems (EC: JRC, ).","Notably, the AI Act includes provisions on AI literacy, recognising the importance of equipping workers and citizens with a foundational understanding of AI technologies, including both their opportunities and risks, to ensure effective and responsible interaction with AI systems (EC: JRC, ).",policy_claim_03463,policy_oco_ai_policy_spotlight_report_chunk_0006,policy,1,P1,"They see AI literacy as crucial and want a deeper understanding of AI, including on how to ensure they can benefit most from it while protecting themselves from any potential harms.","They see AI literacy as crucial and want a deeper understanding of AI, including on how to ensure they can benefit most from it while protecting themselves from any potential harms.",0.8218152523040771,0.8065314888954163,0.19346851110458374,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00217,sentiment_synthetic_sentiment_press_release_al_chunk_0003,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on AI tools, positive effects and young people.","Public confidence depends on AI tools, positive effects and young people.",policy_claim_01250,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0029,policy,6,P6,"Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.","Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.",0.7359192371368408,0.7097650170326233,0.2902349829673767,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00218,sentiment_synthetic_sentiment_press_release_al_chunk_0003,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on digital skills, positive effects and generative AI.","Public confidence depends on digital skills, positive effects and generative AI.",policy_claim_01250,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0029,policy,6,P6,"Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.","Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.",0.7151272892951965,0.6843299269676208,0.31567007303237915,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00219,sentiment_synthetic_sentiment_press_release_al_chunk_0004,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,0,S0,requires_or_depends_on,"Public confidence depends on human oversight, fair access and responsible use.","Public confidence depends on human oversight, fair access and responsible use.",policy_claim_00135,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,policy,8,P8,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,0.7259172201156616,0.6613462567329407,0.3386537432670593,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00220,sentiment_synthetic_sentiment_press_release_al_chunk_0004,sentiment_synthetic_sentiment_press_release_al,synthetic,sentiment,0,S0,requires_or_depends_on,"Public confidence depends on responsible use, positive effects and negative effects.","Public confidence depends on responsible use, positive effects and negative effects.",policy_claim_00135,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,policy,8,P8,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,0.6379163265228271,0.5856743454933167,0.41432565450668335,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00221,sentiment_synthetic_sentiment_press_release_am_chunk_0001,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on privacy and data protection, public policy and public confidence.","Public confidence depends on privacy and data protection, public policy and public confidence.",policy_claim_00135,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,policy,8,P8,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,Revenue 's effectiveness as a tax and customs administration depends on the public's trust and confidence in its fairness and integrity.,0.6801787614822388,0.6497790217399597,0.3502209782600403,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00222,sentiment_synthetic_sentiment_press_release_am_chunk_0001,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on trust and transparency, teacher training and artificial intelligence.","Public confidence depends on trust and transparency, teacher training and artificial intelligence.",policy_claim_02713,policy_generative_artificial_intelligence_guidelines_chunk_0007,policy,7,P7,"Transparency Transparency when using AI in schools is essential for building trust, ensuring fairness, promoting accountability, enhancing understanding and safeguarding privacy.","Transparency Transparency when using AI in schools is essential for building trust, ensuring fairness, promoting accountability, enhancing understanding and safeguarding privacy.",0.7639579176902771,0.7163820862770081,0.28361791372299194,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00223,sentiment_synthetic_sentiment_press_release_am_chunk_0001,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on human oversight, artificial intelligence and teacher training.","Public confidence depends on human oversight, artificial intelligence and teacher training.",policy_claim_00735,policy_ai_competency_framework_for_teachers_chunk_0030,policy,3,P3,This potential of AI to usurp the autonomous decision-making capacity of teachers necessitates a stronger emphasis on teacher agency and on a human-centred mindset that can help ensure that the use of AI serves human capacity development.,This potential of AI to usurp the autonomous decision-making capacity of teachers necessitates a stronger emphasis on teacher agency and on a human-centred mindset that can help ensure that the use of AI serves human capacity development.,0.682844877243042,0.6700506806373596,0.3299493193626404,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00224,sentiment_synthetic_sentiment_press_release_am_chunk_0001,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Numbers/percentages of teachers who reported that the following obstacles hindered their participation in the AIT professional learning pathway Public confidence depends on artificial intelligence, AI literacy and public confidence.","Numbers/percentages of teachers who reported that the following obstacles hindered their participation in the AIT professional learning pathway Public confidence depends on artificial intelligence, AI literacy and public confidence.",policy_claim_03192,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0018,policy,2,P2,"Les réponses révèlent une crainte que l'IA remplace certain es fonctions pédagogiques essentielles, un risque perçu de creuser les écarts entre élèves (fractures entre les élèves, fractures entre les territoires) et des réserves sur l'efficacité de l'IA pour aider à évaluer les élèves.","Les réponses révèlent une crainte que l'IA remplace certain es fonctions pédagogiques essentielles, un risque perçu de creuser les écarts entre élèves (fractures entre les élèves, fractures entre les territoires) et des réserves sur l'efficacité de l'IA pour aider à évaluer les élèves.",0.7391983270645142,0.728858470916748,0.27114152908325195,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00225,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on teaching and learning, AI tools and public policy.","Public confidence depends on teaching and learning, AI tools and public policy.",policy_claim_01250,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0029,policy,6,P6,"Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.","Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.",0.7160754799842834,0.6856434345245361,0.31435656547546387,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00226,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on responsible use, generative AI and teaching and learning.","Public confidence depends on responsible use, generative AI and teaching and learning.",policy_claim_01250,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0029,policy,6,P6,"Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.","Earning the public's trust Including developing technical mechanisms ensuring users know when they are interacting with an AI, a commitment to publicly report on AI systems' capabilities, limitations, and appropriate and inappropriate use, the prioritization of research on risks, and a focus on using the technologies to help address society's greatest challenges.",0.7655258178710938,0.7223713994026184,0.2776286005973816,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00227,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,enables_or_supports,AI will enhance teachers' ability to support individual pupils .,AI will enhance teachers' ability to support individual pupils .,policy_claim_01077,policy_ai_guidance_chunk_0059,policy,7,P7,"It details how AI can support teachers in areas like lesson planning, differentiation, assessment analysis, and providing timely feedback, while also outlining student uses for personalization, research, and accessibility.","It details how AI can support teachers in areas like lesson planning, differentiation, assessment analysis, and providing timely feedback, while also outlining student uses for personalization, research, and accessibility.",0.8648885488510132,0.8606612086296082,0.13933879137039185,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00228,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,causes_or_increases,AI will increase stress due to new responsibilities (e.g.,AI will increase stress due to new responsibilities (e.g.,policy_claim_01976,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa_chunk_0015,policy,6,P6,"Rather than increasing pressure around homework and assessments, AI should be considered to help alleviate these stressors.","Rather than increasing pressure around homework and assessments, AI should be considered to help alleviate these stressors.",0.7927075624465942,0.7390186786651611,0.26098132133483887,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00229,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"monitoring pupils' AI use, ensuring ethical and appropriate use, managing data protection and privacy, or adapting teaching and assessment practices) Public confidence depends on negative effects, AI literacy and positive effects.","monitoring pupils' AI use, ensuring ethical and appropriate use, managing data protection and privacy, or adapting teaching and assessment practices) Public confidence depends on negative effects, AI literacy and positive effects.",policy_claim_00694,policy_ai_competency_framework_for_students_chunk_0132,policy,5,P5,"While the opportunities being enabled by AI to enhance assessments should be dynamically reviewed and properly leveraged, it is critical to examine and regulate ethical issues concerning the collection and use of students' data; the risks of using AI recommendations and predictions in assessments, especially those with high stakes; and the reduction of teachers' agency in assessments, particularly the opportunities for teachers to gain insights from analysing learning processes.","While the opportunities being enabled by AI to enhance assessments should be dynamically reviewed and properly leveraged, it is critical to examine and regulate ethical issues concerning the collection and use of students' data; the risks of using AI recommendations and predictions in assessments, especially those with high stakes; and the reduction of teachers' agency in assessments, particularly the opportunities for teachers to gain insights from analysing learning processes.",0.7968294620513916,0.7772004008293152,0.22279959917068481,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00230,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,requires_or_depends_on,"Public confidence depends on teacher training, digital skills and classroom practice.","Public confidence depends on teacher training, digital skills and classroom practice.",policy_claim_03442,policy_men_dne_brochure_ia_2024_uk_web_chunk_0057,policy,2,P2,Lignes directrices pour les enseignants et les éducateurs en matière de lutte contre la désinformation et de promotion de l'habileté numérique par l'éducation et la formation .,Lignes directrices pour les enseignants et les éducateurs en matière de lutte contre la désinformation et de promotion de l'habileté numérique par l'éducation et la formation .,0.7399723529815674,0.7322015762329102,0.26779842376708984,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00231,sentiment_synthetic_sentiment_press_release_am_chunk_0002,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,3,S3,enables_or_supports,All interviews and focus groups followed a strict protocol to ensure comparability and scientific rigour.,All interviews and focus groups followed a strict protocol to ensure comparability and scientific rigour.,policy_claim_02200,policy_digital_strategy_for_schools_to_2027_chunk_0004,policy,5,P5,This Strategy aims to ensure this happens effectively for all learners.,This Strategy aims to ensure this happens effectively for all learners.,0.4921487867832184,0.4637068808078766,0.5362931191921234,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
synthetic_to_policy,synthetic_sentiment_claim_00232,sentiment_synthetic_sentiment_press_release_am_chunk_0003,sentiment_synthetic_sentiment_press_release_am,synthetic,sentiment,6,S6,causes_or_increases,A short video was specifically produced to introduce the concept and key aspects for discussion at the beginning of focus groups.,A short video was specifically produced to introduce the concept and key aspects for discussion at the beginning of focus groups.,policy_claim_02231,policy_digital_strategy_for_schools_to_2027_chunk_0018,policy,5,P5,It facilitated the discussion of various themes and issues in detail so as to help inform the new Strategy.,It facilitated the discussion of various themes and issues in detail so as to help inform the new Strategy.,0.5436335206031799,0.5370482802391052,0.4629517197608948,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
