topic,rank,representativeness_score,keywords,country,doc_id,heading_context,bertopic_text,original_text
4,1,0.38588588134161284,"investment, research, economic, company, compute, strategy, global, power, public, market, fund, phase",france,policy_men_dne_brochure_ia_2024_uk_web,The new challenges of generative AI,implication assessment far concern learner write fact produce paper art subject learn end assess fundamental perspective implication research relationship agency possibly basic think thinking skill output miao holmes generate video audio speech content advance pose possibility demonstrate grow pose risk individual company economy society potential control action difficult predict explore hand shape stage tech private research lab firm strategy public year company bring market maker implication apply academic handle measure design market launch path,"The new challenges of generative AI

'The implications of GenAI for assessment go far beyond the immediate concerns about learners cheating on written assignments. We must contend with the fact that GenAI can produce relatively well-organized papers and essays and impressive works of art , and can pass some knowledge-based exams in certain subject areas. We therefore need to rethink what exactly should be learned and to what ends , and how learning is to be assessed and validated. (...)

The most fundamental perspective of the long-term implications of GenAI for education and research is still about the complementary relationship between human agency and machines . One of the key questions is whether humans can possibly cede basic levels of thinking and skill-acquisition processes to AI and rather concentrate on higher-order thinking skills based on the outputs provided by AI.'

(Miao &amp; Holmes, 2023)

'Generative AI models that generate text, image, video, and audio (e.g., music, s"
4,2,0.3083747290370236,"investment, research, economic, company, compute, strategy, global, power, public, market, fund, phase",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(II) French Government's AI Action Plan,action industrial supply help company solution gap solution provider user demand sector phase target trust strategic priority confiance trustworthy transparent robust privacy frugal large language emerge importance additional million public funding dedicate research training phase ambitious target set small adopt training master year aim capture global market embed leader alongside phase strategy action governance oversight align ethical principle strong ethic science tech set ethic study societal highlight importance confiance trustworthy meaning transparency privacy involve agency cnil guide,"(II) French Government's AI Action Plan

researchers), (2) supporting a state-of-the-art industrial AI supply (helping companies develop cutting-edge AI solutions), and (3) bridging the gap between AI solution providers and user demand across all sectors. Phase 2 targets the development of trusted, human-centric AI and strategic areas of application. Priority domains include embedded AI systems (e.g. AI in edge devices), 'AI de confiance' (trustworthy AI that is transparent, robust, and respects privacy), 'frugal AI' (energy-efficient and data-efficient AI to support green goals), and generative AI and large language models as emerging technologies of importance. To support these goals, an additional €560 million in public funding was dedicated to AI research and training under Phase 2. Ambitious targets have been set, such as assisting 400 small and mid-size enterprises in adopting AI by 2025 and training at least 3,500 new AI specialists (including 1,500 at the master's level and 200"
4,3,0.2908081250629258,"investment, research, economic, company, compute, strategy, global, power, public, market, fund, phase",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(V) France's Investment in AI and Computing Power,investment compute power project global tech company major research center draw instance deepmind open lab increase paris city center invest job local collaboration help build hub innovation host international research hub number host europe research decision center global company direct outcome invest compute infrastructure recognize especially deep large neural network compute power strategic investment compute infrastructure jean zay supercomputer compute center investment aim compute big jean zay train large language task academic startups building funding upgrade capability potentially co,"(V) France's Investment in AI and Computing Power

projects. Global tech companies have established major AI research centers in France, drawn by the talent pool and government support. For instance, Google, Facebook (Meta), IBM, Microsoft, Samsung, Fujitsu, and DeepMind (Google's AI subsidiary) have all opened AI labs or increased their R&amp;D presence in Paris or other French cities. These R&amp;D centers not only invest money (creating jobs and local collaborations) but also help build France's reputation as a hub for AI innovation. France's status as host to many international AI research hubs - reportedly the number one host country in Europe for AI research and decision centers of global companies - is a direct outcome of policies making it attractive to invest and collaborate in France . Computing Infrastructure: Recognizing that cutting-edge AI (especially deep learning and large neural networks) requires enormous computing power, France has made strategic investments in its h"
4,4,0.29038090341581846,"investment, research, economic, company, compute, strategy, global, power, public, market, fund, phase",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(II) French Government's AI Action Plan,action clear strategy action guide leader humanity launch strategy march world leader major investment achieve aim strategy inform villani landmark study villani phase strengthen research base foster innovation industry adoption phase strategy focus reinforce research capacity phase aim robust ecosystem fundamental research training lead creation network institute institute fund research chair investment compute infrastructure fund jean zay supercomputer research big processing research large number europe thousand train reflect investment effort design attract produce fuel innovation come yea,"(II) French Government's AI Action Plan

The French government has articulated a clear national strategy and action plan to guide AI development, under the banner of making France a leader in 'AI for humanity.' President Emmanuel Macron launched France's national AI strategy in March 2018, announcing the goal of making France a world leader in AI and pledging major investments to achieve that aim. This strategy was heavily informed by the findings of the Villani Report (a landmark study on AI policy by mathematician Cédric Villani) and has unfolded in multiple phases. It emphasizes strengthening France's AI research base, fostering innovation and industry adoption, and ensuring AI is developed ethically and inclusively. Phase 1 (2018-2022) of the national AI strategy focused on reinforcing research capacities and nurturing talent. The government allocated about €1.5 billion to this phase, aiming to establish a robust AI ecosystem in fundamental research and training. In practice, this "
4,5,0.2839097091772296,"investment, research, economic, company, compute, strategy, global, power, public, market, fund, phase",france,policy_men_dne_brochure_ia_2024_uk_web,2.1 The Beijing Consensus,beijing consensus neural network neural network deep unesco refers user network instead location cloud provider centre company private beijing consensus beijing consensus recommend unesco leverage adopt local strategic priority achieve inclusive quality lifelong provision train risk lifelong pertinent encourage design build skill alongside generation worker pertinent value skill age fair inclusive disability social economic cultural origin location equality ethical transparent unesco,"The Beijing Consensus Working of a neural network

AI, machine learning, neural networks and deep learning

(UNESCO, 2021)

What is Edge AI?

'AI at the edge is the use of AI in real-world devices. Edge AI refers to the practice of doing AI computations near the users at the edge of the network instead of centralised locations like a cloud service provider's data centre or a company's own private data warehouse.'

(Singh &amp; Gill, 2023)

Edge AI

2.1 The Beijing Consensus

The Beijing Consensus 'recommend[s] that governments and other stakeholders in UNESCO›s Member States:

- -Plan AI in education policies to leverage the opportunities and tackle the challenges of AI technologies, adopt cross-sectoral and multi-party approaches that engage the entire government and promote local strategic priorities to achieve SDG 4 [Sustainable Development Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all]. - -Support the development of new"
5,1,0.7311699568863268,"court, legal, patent, protect, precedent, creative, intellectual, decision, regulation, property, cnil, gdpr",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(I) Recent AI Regulations in France (Last Five Years),recent regulation year signal strong focus oversight recent year protection authority cnil nationale informatique action task study comply privacy cnil regulation guideline algorithmic transparency scrap training bias prevention security indicate regulatory stance exist protection gdpr apply absence legislation leverage amend exist address implication variety legal open requirement algorithmic transparency obligation public lay protection gdpr informatique personal lawful basis user oversight automate intellectual property govern material protection invention discuss product liability code pro,"(I) Recent AI Regulations in France (Last Five Years)

also signaled a stronger focus on AI oversight in recent years. The national data protection authority, CNIL (Commission Nationale de l'Informatique et des Libertés), announced an 'AI action plan' in 2023 and has established an Artificial Intelligence Service tasked with studying AI systems and ensuring they comply with privacy laws. While CNIL has not yet issued AI-specific regulations, it has been working on guidelines regarding issues like algorithmic transparency, data scraping for AI training, bias and discrimination prevention, and security of AI systems. This indicates a regulatory stance that existing laws (such as data protection under GDPR) must be rigorously applied to AI, even in the absence of bespoke AI legislation. Crucially, France has leveraged or amended existing laws to address AI implications. A variety of legal frameworks-though not originally crafted for AI-affect the development and use of AI in France. Some "
5,2,0.7212104082664186,"court, legal, patent, protect, precedent, creative, intellectual, decision, regulation, property, cnil, gdpr",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,Content,content regulation comprehensive content introduction recent regulation year action iii intellectual property protection investment compute power legal precedent court ruling conclusion emerge proactive shape ambitious strategy evolve regulation recent year launch comprehensive strategy research innovation ethical time legal framework govern european union balance innovation oversight adoption industry invest infrastructure address concern privacy intellectual property accountability recent regulation past year action strategy iii rule intellectual property protection output investment compute,"Content AI Policy and Regulations of France:

Comprehensive Report

Content

| Introduction | 2 |
|-------------------------------------------------------|-----|
| (I) Recent AI Regulations in France (Last Five Years) | 3 |
| (II) French Government's AI Action Plan | 5 |
| (III) Intellectual Property and Data Use in AI | 8 |
| (IV) Protection of AI-Generated Outputs | 10 |
| (V) France's Investment in AI and Computing Power | 12 |
| (VI) Legal Precedents and AI-Related Court Rulings | 15 |
| Conclusion | 18 |

France has emerged as a proactive player in shaping the future of artificial intelligence (AI) through a blend of ambitious strategies and evolving regulations. In recent years, the French government has launched a comprehensive national AI strategy to bolster research, innovation, and ethical AI development. At the same time, France has engaged in crafting legal and policy frameworks to govern AI, both at the national level and in conjunction with broader European Union initiati"
5,3,0.7187367691375464,"court, legal, patent, protect, precedent, creative, intellectual, decision, regulation, property, cnil, gdpr",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(III) Intellectual Property and Data Use in AI,iii intellectual property protect creative content personal privacy hand legal tdm exception open encourage free spur recent bill recommendation clarify rule train fair legal creator individual continue evolve likely potentially framework content explore governance,"(III) Intellectual Property and Data Use in AI

AI is protected and unauthorized use of third-party creative content or personal data by AI systems is constrained by copyright and privacy laws. On the other hand, new legal freedoms - such as TDM exceptions - and open data policies encourage the free flow of data to spur AI development. France's recent policy discussions (including the 2023 AI bill and the AI Commission's recommendations) suggest a desire to further clarify these rules, ensuring that AI systems can train on data in a fair and legal way that rewards creators and respects individual rights. As AI continues to evolve, France is likely to refine its IP laws (potentially creating specific frameworks for AI-produced content, as explored next) and data governance to keep pace with technological change."
5,4,0.6900346601683094,"court, legal, patent, protect, precedent, creative, intellectual, decision, regulation, property, cnil, gdpr",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(VI) Legal Precedents and AI-Related Court Rulings,legal precedent court ruling administrative decision administrative court conseil set precedent transparency instance university lead legal scrutiny court function public protect integrity rule individual know reason decision affect push public agency note automate precedent rule administrative principle apply citizen algorithmic decision conseil clear deployment public authority obligation stance proactive adoption overall legal precedent demonstrate regulator actively stance individual public interest pattern far court agency privacy principle transparency decision ban judge fin firm potenti,"(VI) Legal Precedents and AI-Related Court Rulings

the algorithm behaved unpredictably and caused injury. - Administrative Decisions and Algorithms: The French administrative courts (Conseil d'État and others) have also set precedents on the transparency of algorithms used by the government. For instance, controversies around the Parcoursup algorithm (which allocates university seats to students) led to legal scrutiny. While courts upheld that the general functioning of such public algorithms can be kept confidential to protect integrity, they also ruled that individuals have the right to know the reasons for decisions affecting them, even if generated by an algorithm. This has pushed public agencies to provide explanatory notes or data when someone is denied an opportunity by an automated system. The broader precedent is that the rule of law and administrative fairness principles apply to AI - citizens should have recourse if an algorithmic decision seems unlawful or erroneous. The C"
5,5,0.6879478359063307,"court, legal, patent, protect, precedent, creative, intellectual, decision, regulation, property, cnil, gdpr",france,policy_ai_policy_and_regulations_of_france_comprehensive_report,(I) Recent AI Regulations in France (Last Five Years),recent regulation year autonomous vehicle update allow control impose ethic requirement meet security standard violate equality mandate domain legal framework explicitly label impose deployment notable legislative march reform justice provision ban predictive justice march judge order analyze predict decision unique strike analysis court ruling profile judge act exist domain administration address ethical concern raise summary recent regulatory effort comprise target adaptation exist regulation proposal comprehensive statute act past year update legal intellectual property code governance star,"(I) Recent AI Regulations in France (Last Five Years)

(for autonomous vehicles) have been updated to allow controlled experimentation with AI while imposing safety and ethics requirements. - Cybersecurity and anti-discrimination laws - ensure that AI systems meet security standards and do not violate equality or non-bias mandates in domains like hiring or lending, under threat of legal sanctions. These frameworks, although not explicitly labeled as 'AI laws,' collectively impose boundaries on AI deployment in France. A notable legislative development was the March 2019 reform of the justice system, which included a provision effectively banning 'predictive justice' tools. Article 33 of Law No. 2019-222 (23 March 2019) prohibits the reuse of data identifying judges in order to analyze or predict their decisions. This law, unique to France, was a preemptive strike against AIdriven analysis of court rulings that could profile judges' behavior. It underscores how France has acted within e"
6,1,0.4262471914372773,"répondants, questionnaire, extrait, manque, réponses, oui, réserves, freins, temp, sais, territorial, montre",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Formations et freins,freins place projet plupart indique niveaux variable projet stade enjeu projets connaissance plupart niveau connaissances outils chatgpt utilisent administratives telles textes note analyse suivi progression perception instant individuel faciliter travail agent perception positive quant potentiel gestion scolaires peu risque remplace certains aspect travail source freins grande sein hybride principaux freins stade grande scolaires changement manque manque accompagnement nombre questionnaire permis approfondir analysis issus questionnaire appui constats terrain ceux questionnaire agisse prise m,"Formations et freins Place du numérique éducatif et de l'IA dans le projet d'établissement

La plupart des répondants indique, à des niveaux de priorité variables, inclure de manière croissante le numérique dans le projet d'établissement. À ce stade, l'IA n'est pas un enjeu dans les projets d'établissement.

Connaissance et usages de l'IA

La plupart des répondants affirment avoir un niveau de connaissances limité en IA. L'IA est associée à des outils généraux comme ChatGPT ou CoPilot. Près de la moitié des répondants utilisent l'IA pour des tâches administratives telles que la rédaction de textes, la vérification des notes, et l'analyse de données (suivi de progression, GRH).

Perception de l'IA

Si pour l'instant, elle est utilisée à titre individuel, une majorité des répondants pense que l'IA pourrait beaucoup faciliter le travail des agents. La perception générale des répondants est plutôt positive quant à l'impact potentiel de l'IA sur la qualité de la gestion des établissements s"
6,2,0.3607421177563509,"répondants, questionnaire, extrait, manque, réponses, oui, réserves, freins, temp, sais, territorial, montre",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Opinion des enseignants sur l'aide potentielle de l'IA pour mieux évaluer les élèves,opinion aide mieux extrait questionnaire territorial aider mieux questionnaire sais oui proches montre forte incertitude quant oui sais agit international fei appui laboratoire mai solution aide correction mobilisant production test connaissance capable niveau maitrise mobilisant cadre test fort enjeu social demande agit repose logique classification proposer bien principe correction solution correction doivent temps double correction humaine examens depuis combine correction humaine correction niveau deux correction significatif correction humaine premier positifs humain reste production four,"Opinion des enseignants sur l'aide potentielle de l'IA pour mieux évaluer les élèves

Extrait du questionnaire territorial des enseignants. Question : « Selon vous, l'IA pourrait-elle aider à mieux évaluer les élèves ? »

4 914 répondants à la question pour 4 943 répondants au questionnaire. La réponse la plus fréquente est Je ne sais pas, avec 2 096 réponses. Les réponses Non et Oui sont relativement proches, avec respectivement 1 448 et 1 370 réponses. Cela montre une forte incertitude quant à la capacité de l’IA à améliorer l’évaluation des élèves. - Oui : 1 370
- Non : 1 448
- Je ne sais pas : 2 096

Une première expérience en la matière a suscité l'intérêt de la mission. Il s'agit de FIDELIA 8 porté par France éducation international (FEI) avec l'appui du laboratoire CENTAL de l'université de Louvains -La-Neuve, en Belgique. Déployé à partir de mai 2024, FIDELIA est une solution automatisée d'aide à la correction mobilisant de l'IA dans l'évaluation des productions écrites du Test"
6,3,0.31970504813515604,"répondants, questionnaire, extrait, manque, réponses, oui, réserves, freins, temp, sais, territorial, montre",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Mobiliser l'IA pour évaluer,mobiliser principalement term recours extrait issu questionnaire montre seuls pensent aider mieux opinion sujet certains outils premier acquis tableau bord analyse race capable alors pratiques second automatisation correction reste instant format choix gain temps apparait bien elles permettent temp suivi apprentissages pose alors niveau maitrise langue extrait évaluer observé limités évaluation répondants évaluer répondants déclarent degré pédagogiques degré activités réel modalités évaluation activités capacité évaluer écrit,"Mobiliser l'IA pour évaluer

La mission a principalement observé des usages encore limités en termes de recours à l'IA pour l'évaluation. L'extrait 5 issu du questionnaire enseignant montre que seuls 28 % des répondants pensent que l'IA pourrait aider à mieux évaluer les élèves (là où 43 % des répondants déclarent ne pas avoir d'opinion à ce sujet). Certains outils -principalement dans le premier degré -permettent de suivre les acquis des élèves en proposant un positionnement au professeur (tableau de bord, analyse des t races d'apprentissage), capable alors d'ajuster ses pratiques pédagogiques. Dans le second degré, l'automatisation des corrections reste pour l'instant circonscrite à des activités dont le format s'apparente à des quizz ou des questions à choix multiples. Si le gain de temps pour l'enseignant est réel, il apparait évident que les modalités d'évaluation ne sauraient se cantonner à des activités aussi basiques, bien qu'elles permettent d'affiner dans le temps le suivi de"
6,4,0.31758552718206096,"répondants, questionnaire, extrait, manque, réponses, oui, réserves, freins, temp, sais, territorial, montre",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,"Des personnels administratifs en établissement intéressé s mais en attente de cadre, d'outils et de formation",connaissance niveau estiment ceux majoritairement mooc atelier actuel utilisent uniquement large aucun utilisent moment questionnaire perception charge administrative aide scolaire pensent adapter besoins reste quant engagement autonomie manque accompagnement principal frein pratiques remplace fonctions risque entre fracture entre fracture entre territoires aider ouverture souhaite atelier sein administratifs attente cadre outils entre janvier inspecteurs nationale ien direction issus cinq grande toutefois direction perception positive reconnaissance gain temps potentiels administrative techni,"Des personnels administratifs en établissement intéressé s mais en attente de cadre, d'outils et de formation Connaissance et formation sur l'IA

Plus de 70 % des enseignants déclarent un niveau moyen à faible en IA, 90 % estiment ne pas avoir reçu de formation adéquate à l'usage de l'IA. Pour ceux qui se son t formés, les formations ont majoritairement été suivies en ligne (MOOC, Réseau Canopé) ; les ateliers en établissement sont rares (moins de 9 %).

Usage actuel de l'IA

91 % des répondants utilisent l'IA uniquement à titre personnel, le cercle le plus large étant l'équipe pédagogique, aucun usage déclaré à l'échelle de l' établissement. 3 % ont un usage régulier de l'IA avec leurs élèves, 16 % un usage ponctuel, 76 % des répondants n'utilisent pas l'IA avec leurs élèves (dont plus de la moitié l'excluent au moment de la réponse au questionnaire).

Perception des bénéfices de l'IA

L'IA est perçue comme utile pour réduire la charge administrative (aide à la rédaction : cahier de t"
6,5,0.285910914249712,"répondants, questionnaire, extrait, manque, réponses, oui, réserves, freins, temp, sais, territorial, montre",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Utilisation professionnelle des outils d'IA par les enseignants,utilisation professionnelle outils mobiliser conception cours faciliter conception cours certains bien plusvalue occasion travail utilisation utilisation professionnelle outils extrait questionnaire territorial outils professionnels aide questionnaire stade importante indique utiliser envisager tandis utiliser temp temp usages permanent restent oui oui oui temp temps stade sais extrait issu questionnaire montre indiquent utiliser outils usages professionnels indiquent utiliser stade forme classification regard point commun gain temp séquence potentialités lié préparation séquences pédagogiques,"Utilisation professionnelle des outils d'IA par les enseignants Mobiliser l'IA dans la conception d'une séquence de cours

L'IA peut faciliter la conception d'une séquenc e de cours. Certains enseignants ont bien anticipé cette plusvalue possible et ont commencé à explorer les potentialités de l'IA. C'est à l'occasion du travail personnel lié à la préparation de séquences pédagogiques que les enseignants se sont le plus es sayés à l'utilisation de l'IA.

Utilisation professionnelle des outils d'IA par les enseignants

Extrait du questionnaire territorial des enseignants. Question : « Utilisez-vous des outils d'IA pour vos usages professionnels ? (aide à l'écriture, la synthèse, l'évaluation...) »

4 931 répondants à la question pour 4 943 répondants au questionnaire. La réponse la plus fréquente est Non et je l'exclus à ce stade, avec 1 771 réponses. Une part importante indique ne pas encore utiliser l’IA mais l’envisager, avec 1 283 réponses, tandis que 1 260 répondants déclarent l’ut"
7,1,0.8958702334162988,"adjoint, directeur, académique, délégué, directrice, régional, proviseur, académie, adjointe, secrétaire, collège, lycée",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Académie de Toulouse,toulouse rectorat recteur vincent denis toulouse directeur professionnelle initiale paul ien ien laurent directeur ressources humaines directrice continue adjointe directeur lettre recherche innovation ien lettres recherche innovation adjoint directrice continue paul public toulouse ien conseiller circonscription conseiller circonscription centre direction proviseure proviseur toulouse toulouse proviseur proviseure adjointe deux enseignantes toulouse proviseure toulouse principal lettres deux enseignantes académie secrétaire général académie régional académique degré académique aurélie académi,"Académie de Toulouse

- Rectorat
- -M. Mostafa Fourar, Recteur
- -M. Vincent Denis, secrétaire général de l'académie de Toulouse
- -M. Nicolas Madiot, directeur régional académique à la formation professionnelle, initiale, cotinue et à l'apprentissage
- -M. Jérémy Paul, doyen des IA-IPR
- -Mme Virginie Rubira, doyenne des IEN ET-EG
- -Mme Fabienne Vitrice, doyenne des IEN 1 er degré
- -M. Laurent Mach, directeur des ressources humaines
- -Mme Valérie Teste, directrice de l'école académique de la formation continue
- -Mme Aurélie Jones, adjointe au directeur académique régional du numérique pour l'éducation
- -Mme Estelle Plaisant Soler, IA IPR de Lettre, conseillère académique recherche, développement, innovation et expérimentation
- -Mme Sabine Aligé, IEN lettres anglais, conseillère académique recherche, développement, innovation et expérimentation

- -M. Lionel Poujet, adjoint à la directrice de l'école académique de la formation continue
- -M. Paul Apcher, secrétaire général du gro"
7,2,0.8918159455656628,"adjoint, directeur, académique, délégué, directrice, régional, proviseur, académie, adjointe, secrétaire, collège, lycée",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Académie de Limoges,limoges rectorat recherche innovation philippe directeur format ion continue adjoint professionnelle initiale continue vie science vie terre vie scolaire laurent ien charge ien gestion adjoint professionnelle initiale continue protection nouvelle adjoint limoges pascal adjoint nouvelle direction proviseur principale jean isabelle principale proviseur adjoint scolaire parent scolaire bernard science vie terre seconde technologique terminale principale académie conseillère académique développement expérimentation délégué académique pédagogie mathématiques académique délégué régional académique é,"Académie de Limoges

- Rectorat
- -Mme Valérie Baglin-Le Goff, Rectrice

- -Mme Elisabeth Artaud, conseillère académique en recherche, développement, innovation et expérimentation
- -M. Philippe Arzoumanian, délégué académique à la pédagogie, IA-IPR de mathématiques
- -Franck Luchez, directeur de l'école académique de la format ion continue
- -Bruno Querre, adjoint au délégué régional de la formation professionnelle, initiale, continue et à l'apprentissage
- -Mme Julie Rivet, déléguée académique à la vie lycéenne et collégienne
- -Mme Claudine Ageorges, IA-IPR physique-chimie
- -Mme Jennifer Bertrand, IA-IPR sciences et vie de la terre
- -Mme Bernadette Larret, IA-IPR établissements et vie scolaire
- -M. Laurent Terrade, IA-IPR mathématiques
- -M. Emmanuel Blancher, IEN 1 er degré en charge du numérique pour le département de HauteVienne
- -M. Thierry Nadaud, IEN économie gestion, adjoint au délégué académique à la formation professionnelle, initiale, continue et à l'apprentissage
- -M"
7,3,0.891617221897903,"adjoint, directeur, académique, délégué, directrice, régional, proviseur, académie, adjointe, secrétaire, collège, lycée",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Académie de Nancy-Metz,rectorat recteur adjoint directeur performance directrice continue conseiller adjointe gar dane laurent dossier dane cheffe projet recherche dane cheffe projet isabelle professeure professeure direction directeur cheffe innovation directrice projet chercheurs professeure directrice adjointe laboratoire directeur adjoint laboratoire laboratoire directeur territorial adjoint responsable nationale directrice cinq pascal proviseur trois proviseur proviseure adjointe académie françois secrétaire général académique ingénierie délégation académique numérique éducatif françois délégué régional académi,"Académie de Nancy-Metz

- Rectorat
- -M. Pierre François Mourier, Recteur
- -M. Rodolphe Delmet, secrétaire général adjoint, directeur organisation et performance
- -Mme Véronique Zaercher, directrice de l'école académique de la formation continue
- -M. Grégory Prouve, conseiller en ingénierie de formation
- Délégation académique au numérique éducatif
- -Mme Christine François, adjointe au délégué régional académique au numérique éducatif
- -M. Alain Sozanski, référent GAR académique à la DANE
- -M. Laurent Gimazane, chargé du dossier intelligence artificielle à la DANE
- -Mme Sylvie Vitel, cheffe de projet recherche à la DANE
- -Mme Cécile Tantin, cheffe de projet plan numérique des collèges de Meurthe-et-Moselle
- -Mme Isabelle Beck, professeure des écoles, coordinatrice pédagogique de laboratoires numériques
- -Mme Ibtissame Chouchane, professeur d'espagnol en lycée
- -Mme Laurence Langl ois, professeure d'anglais en collège
- -M. Adriano Lanzeroti, professeur de français en lycée
-"
7,4,0.8271004447510772,"adjoint, directeur, académique, délégué, directrice, régional, proviseur, académie, adjointe, secrétaire, collège, lycée",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Académie de Paris,paris directeur science vie terre pilote groupe travail versailles rectorat directeur continue adjoint directeur paris cheffe projets modernisation protection pilote groupe travail paris ien adjoint adjoint pix denis conseiller dasen gar robot moodle moodle adjointe offre pix pix moodle scolaire paul paris proviseure directeur campus excellence cinq parent paris denis conseiller directrice quatre enseignantes paris académie région académique françois régional académique systèmes académie françois académique régional académique systèmes académie délégué données académie degré mathématiques délé,"Académie de Paris

- Région académique Île de France
- -M. François Gilles, directeur régional académique des systèmes d'information
- -Mme Adeline André, IA-IPR sciences et vie de la terre, pilote de groupe de travail intelligence artificielle, académie de Versailles
- Rectorat
- -M. Nicolas Jury, doyen des IA-IPR
- -M. François Mouttapa, directeur de l'école académique de la formation continue
- -M. Dominique Cagnon, adjoint au directeur régional académique des systèmes d'information, académie de Paris
- -Mme Aude Lapoule, cheffe de projets modernisation
- -M. Bartholomé Gillery, délégué à la protection des données
- -M. Thierry Rolando, IA-IPR éducation musicale, pilote de groupe de travail intelligence artificielle, académie de Paris
- -Mme Marie Lamiaux, IEN 1 er degré, copilote de la mission mathématiques
- Délégation académique au numérique éducatif
- -M. Alain Pereira, adjoint au délégué régional académique au numérique éducatif
- -M. Yannick Meleuc, adjoint au délégué régional"
7,5,0.8063170821878707,"adjoint, directeur, académique, délégué, directrice, régional, proviseur, académie, adjointe, secrétaire, collège, lycée",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Académie de Guadeloupe,guadeloupe acteurs recherche philippe professeure margarida romero professeure azur vie recherche inria membres groupe grand marc collin ien adjointe drane ien adjoint drane adjoint expertise fonctions celles moment public vincent responsable innovation prospective international acteurs responsable innovation luxembourg ocde politiques politiques politiques office standard child skill university college guadeloupe rectorat directeur continue directrice direction jean proviseur direction inspecteurs circonscription drane direction proviseur deux enseignements suivant enseignements primaire ien ,"Académie de Guadeloupe Acteurs de la recherche

- -M. Philippe Carré, professeur des universités, Paris-Nanterre
- -Mme Vanda Luengo, professeure des universités, Sorbonne Université
- -Mme Margarida Romero, professeure des universités, Université de Côte d'Azur
- -M. Jill-Jenn Vie, chargé de recherche à l'INRIA

Membres du groupe thématique numérique « IA génératives et établissements du Grand Est »

- -M. Marc Trestini, professeur des universités, Université de Strasbourg
- -Mme Adeline Collin, IEN ASH, adjointe au DRANE pour le 1 er degré -site de Reims
- -M. Claude-Alexandre Magot, PRCE, Université de Strasbourg
- -M. Michael Zeyringer, IEN 1 e degré, adjoint au DRANE pour le 1 er degré -site de Strasbourg, doctorant

Institut des hautes études de l'éducation et de la formation

- -M. Nicolas Ménagier, adjoint du département expertise et partenariat

1 Les fonctions indiquées sont celles occupées au moment des entretiens avec la mission

Opérateurs publics

- -M. Vincent Folny, res"
